order_id,order_date,status,customer_id,first_name,last_name,city
O002308,2023-07-02,Delivered,C00176,Arjun,Reddy,Chennai
O000598,2023-07-03,Delivered,C00219,Priya,Kapoor,Jaipur
O000661,2023-07-03,Delivered,C00018,Anaya,Reddy,Pune
O001967,2023-07-03,Shipped,C00237,Aditya,Reddy,Pune
O002209,2023-07-03,Delivered,C00208,Tara,Chatterjee,Bengaluru
O000050,2023-07-04,Returned,C00094,Nikhil,Reddy,Bengaluru
O001364,2023-07-04,Delivered,C00225,Isha,Joshi,Kolkata
O001464,2023-07-04,Delivered,C00074,Riya,Kapoor,Pune
O002446,2023-07-04,Delivered,C00226,Kabir,Chatterjee,Bhubaneswar
O001773,2023-07-04,Cancelled,C00131,Tara,Nair,Ahmedabad
O000869,2023-07-04,Placed,C00370,Meera,Kapoor,Delhi
O000790,2023-07-05,Shipped,C00213,Aarav,Nair,Kolkata
O001301,2023-07-05,Cancelled,C00131,Tara,Nair,Ahmedabad
O001997,2023-07-05,Delivered,C00066,Rohan,Gupta,Delhi
O002396,2023-07-05,Delivered,C00221,Riya,Joshi,Bengaluru
O000051,2023-07-06,Delivered,C00328,Karan,Kapoor,Delhi
O001036,2023-07-07,Delivered,C00032,Tara,Patel,Jaipur
O001115,2023-07-07,Returned,C00244,Dev,Nair,Kolkata
O000633,2023-07-08,Delivered,C00028,Aditya,Iyer,Ahmedabad
O000894,2023-07-08,Delivered,C00288,Sneha,Malhotra,Chennai
O001368,2023-07-08,Delivered,C00298,Aditya,Singh,Hyderabad
O002910,2023-07-08,Delivered,C00349,Aditya,Malhotra,Kolkata
O000532,2023-07-08,Cancelled,C00005,Karan,Verma,Bhubaneswar
O001603,2023-07-08,Delivered,C00195,Meera,Chatterjee,Bengaluru
O001872,2023-07-08,Placed,C00093,Tara,Patel,Kolkata
O001254,2023-07-09,Returned,C00237,Aditya,Reddy,Pune
O001292,2023-07-09,Placed,C00152,Priya,Rao,Mumbai
O001741,2023-07-09,Delivered,C00246,Diya,Das,Bengaluru
O002412,2023-07-09,Shipped,C00005,Karan,Verma,Bhubaneswar
O000086,2023-07-10,Delivered,C00028,Aditya,Iyer,Ahmedabad
O000613,2023-07-10,Delivered,C00336,Tara,Gupta,Delhi
O001209,2023-07-10,Shipped,C00184,Aarav,Patel,Mumbai
O002187,2023-07-10,Delivered,C00022,Sara,Sharma,Bengaluru
O002237,2023-07-10,Placed,C00371,Nikhil,Chatterjee,Kolkata
O000617,2023-07-10,Shipped,C00105,Anaya,Rao,Bhubaneswar
O001184,2023-07-10,Delivered,C00041,Sara,Gupta,Bengaluru
O000142,2023-07-11,Shipped,C00089,Dev,Rao,Bengaluru
O000969,2023-07-11,Placed,C00249,Nikhil,Iyer,Mumbai
O002972,2023-07-11,Delivered,C00385,Arjun,Gupta,Mumbai
O002552,2023-07-11,Delivered,C00309,Rahul,Mehta,Delhi
O000386,2023-07-12,Returned,C00203,Diya,Nair,Jaipur
O000393,2023-07-12,Delivered,C00109,Pooja,Das,Kolkata
O000892,2023-07-12,Delivered,C00129,Aditya,Rao,Jaipur
O001268,2023-07-12,Delivered,C00229,Nikhil,Verma,Ahmedabad
O002354,2023-07-12,Delivered,C00122,Karan,Reddy,Jaipur
O001582,2023-07-12,Placed,C00126,Sneha,Patel,Ahmedabad
O002313,2023-07-12,Delivered,C00011,Sara,Kapoor,Chennai
O002782,2023-07-12,Delivered,C00263,Pooja,Kapoor,Pune
O000879,2023-07-13,Returned,C00359,Isha,Patel,Chennai
O001280,2023-07-13,Delivered,C00136,Karan,Joshi,Mumbai
O001317,2023-07-13,Delivered,C00092,Riya,Verma,Mumbai
O001885,2023-07-13,Placed,C00042,Aarav,Singh,Jaipur
O001145,2023-07-14,Cancelled,C00006,Nikhil,Mehta,Ahmedabad
O001983,2023-07-14,Delivered,C00161,Tara,Das,Chennai
O001164,2023-07-14,Delivered,C00041,Sara,Gupta,Bengaluru
O002436,2023-07-15,Delivered,C00233,Priya,Gupta,Bengaluru
O001525,2023-07-15,Delivered,C00346,Sara,Gupta,Bengaluru
O002379,2023-07-16,Shipped,C00240,Priya,Malhotra,Chennai
O000910,2023-07-17,Cancelled,C00127,Sara,Rao,Delhi
O001960,2023-07-17,Delivered,C00363,Vihaan,Singh,Kolkata
O002860,2023-07-17,Delivered,C00089,Dev,Rao,Bengaluru
O002900,2023-07-17,Cancelled,C00269,Meera,Singh,Bengaluru
O001499,2023-07-17,Shipped,C00359,Isha,Patel,Chennai
O001837,2023-07-18,Placed,C00222,Anaya,Verma,Chennai
O000983,2023-07-19,Returned,C00207,Nikhil,Mehta,Chennai
O001195,2023-07-19,Delivered,C00138,Pooja,Rao,Jaipur
O001573,2023-07-19,Shipped,C00256,Nikhil,Kapoor,Ahmedabad
O001988,2023-07-19,Delivered,C00211,Kabir,Das,Hyderabad
O002709,2023-07-19,Delivered,C00032,Tara,Patel,Jaipur
O000018,2023-07-20,Shipped,C00283,Nikhil,Nair,Ahmedabad
O000686,2023-07-20,Shipped,C00352,Rohan,Gupta,Jaipur
O002489,2023-07-20,Delivered,C00012,Vihaan,Verma,Kolkata
O002703,2023-07-20,Delivered,C00259,Anaya,Joshi,Pune
O000223,2023-07-21,Placed,C00395,Vihaan,Iyer,Kolkata
O001815,2023-07-21,Delivered,C00245,Diya,Patel,Ahmedabad
O000569,2023-07-22,Cancelled,C00105,Anaya,Rao,Bhubaneswar
O000911,2023-07-22,Delivered,C00201,Karan,Joshi,Pune
O001941,2023-07-22,Delivered,C00159,Tara,Verma,Bengaluru
O001836,2023-07-22,Delivered,C00146,Anaya,Kapoor,Chennai
O000370,2023-07-22,Delivered,C00370,Meera,Kapoor,Delhi
O000423,2023-07-22,Delivered,C00023,Sneha,Chatterjee,Jaipur
O000006,2023-07-23,Shipped,C00204,Dev,Singh,Kolkata
O000811,2023-07-23,Delivered,C00184,Aarav,Patel,Mumbai
O001030,2023-07-23,Delivered,C00173,Rohan,Malhotra,Ahmedabad
O001990,2023-07-23,Delivered,C00178,Rohan,Verma,Mumbai
O000789,2023-07-24,Delivered,C00225,Isha,Joshi,Kolkata
O002903,2023-07-24,Cancelled,C00238,Priya,Joshi,Chennai
O000343,2023-07-25,Shipped,C00275,Sneha,Nair,Bhubaneswar
O002410,2023-07-25,Delivered,C00093,Tara,Patel,Kolkata
O001577,2023-07-25,Delivered,C00017,Aarav,Kapoor,Bengaluru
O001659,2023-07-25,Placed,C00110,Anaya,Joshi,Bengaluru
O001809,2023-07-25,Returned,C00070,Tara,Iyer,Bengaluru
O001622,2023-07-26,Delivered,C00210,Kabir,Nair,Chennai
O001537,2023-07-26,Cancelled,C00332,Pooja,Rao,Pune
O001641,2023-07-26,Shipped,C00361,Dev,Sharma,Jaipur
O002549,2023-07-26,Delivered,C00180,Tara,Joshi,Jaipur
O000965,2023-07-27,Cancelled,C00249,Nikhil,Iyer,Mumbai
O002964,2023-07-27,Delivered,C00308,Priya,Verma,Delhi
O000508,2023-07-27,Shipped,C00045,Sneha,Gupta,Bengaluru
O002599,2023-07-27,Returned,C00148,Aarav,Joshi,Bhubaneswar
O002531,2023-07-27,Placed,C00246,Diya,Das,Bengaluru
O002289,2023-07-27,Placed,C00219,Priya,Kapoor,Jaipur
O000831,2023-07-28,Delivered,C00002,Rohan,Das,Ahmedabad
O002124,2023-07-28,Returned,C00211,Kabir,Das,Hyderabad
O002916,2023-07-28,Shipped,C00065,Karan,Singh,Mumbai
O001005,2023-07-28,Delivered,C00229,Nikhil,Verma,Ahmedabad
O001418,2023-07-28,Delivered,C00095,Vihaan,Malhotra,Chennai
O000553,2023-07-28,Cancelled,C00134,Sara,Joshi,Chennai
O000369,2023-07-29,Placed,C00348,Rohan,Singh,Bengaluru
O002302,2023-07-29,Delivered,C00295,Sara,Mehta,Bhubaneswar
O002719,2023-07-29,Delivered,C00259,Anaya,Joshi,Pune
O000289,2023-07-30,Shipped,C00378,Aditya,Patel,Bengaluru
O002635,2023-07-30,Delivered,C00189,Aditya,Verma,Kolkata
O001556,2023-07-30,Shipped,C00138,Pooja,Rao,Jaipur
O001570,2023-07-30,Delivered,C00118,Karan,Das,Ahmedabad
O000698,2023-07-30,Shipped,C00250,Rohan,Singh,Hyderabad
O002694,2023-07-30,Delivered,C00268,Pooja,Reddy,Delhi
O000261,2023-07-31,Shipped,C00196,Sara,Reddy,Hyderabad
O000437,2023-07-31,Placed,C00212,Kabir,Kapoor,Hyderabad
O001071,2023-07-31,Delivered,C00280,Pooja,Singh,Delhi
O000645,2023-07-31,Delivered,C00069,Dev,Iyer,Bengaluru
O000138,2023-08-01,Returned,C00378,Aditya,Patel,Bengaluru
O000657,2023-08-01,Shipped,C00329,Diya,Gupta,Ahmedabad
O001367,2023-08-01,Cancelled,C00220,Aditya,Reddy,Bhubaneswar
O002136,2023-08-01,Returned,C00284,Riya,Joshi,Kolkata
O001656,2023-08-01,Returned,C00028,Aditya,Iyer,Ahmedabad
O002019,2023-08-01,Cancelled,C00291,Vihaan,Patel,Jaipur
O000996,2023-08-02,Delivered,C00015,Aditya,Singh,Chennai
O002091,2023-08-02,Delivered,C00286,Vihaan,Das,Delhi
O001532,2023-08-02,Shipped,C00181,Arjun,Patel,Jaipur
O001540,2023-08-02,Returned,C00081,Sneha,Sharma,Chennai
O000338,2023-08-03,Delivered,C00380,Riya,Nair,Bengaluru
O000345,2023-08-03,Shipped,C00149,Pooja,Rao,Hyderabad
O000774,2023-08-03,Delivered,C00016,Pooja,Verma,Jaipur
O000998,2023-08-03,Delivered,C00326,Riya,Iyer,Bhubaneswar
O002056,2023-08-03,Delivered,C00184,Aarav,Patel,Mumbai
O002133,2023-08-03,Delivered,C00296,Dev,Chatterjee,Bhubaneswar
O002823,2023-08-03,Placed,C00292,Sara,Kapoor,Bengaluru
O000397,2023-08-04,Delivered,C00174,Rahul,Mehta,Kolkata
O001449,2023-08-04,Placed,C00382,Sara,Mehta,Kolkata
O002137,2023-08-04,Delivered,C00043,Vihaan,Patel,Kolkata
O002317,2023-08-04,Delivered,C00165,Aarav,Sharma,Bengaluru
O000491,2023-08-04,Delivered,C00184,Aarav,Patel,Mumbai
O002921,2023-08-04,Cancelled,C00027,Rohan,Rao,Bengaluru
O002751,2023-08-04,Delivered,C00300,Anaya,Das,Chennai
O000277,2023-08-05,Placed,C00368,Dev,Nair,Hyderabad
O002423,2023-08-05,Delivered,C00345,Priya,Gupta,Delhi
O002747,2023-08-05,Shipped,C00333,Dev,Singh,Kolkata
O002098,2023-08-05,Delivered,C00030,Priya,Reddy,Bengaluru
O001727,2023-08-05,Cancelled,C00357,Anaya,Chatterjee,Mumbai
O000881,2023-08-06,Shipped,C00319,Isha,Das,Delhi
O000948,2023-08-06,Delivered,C00191,Anaya,Iyer,Chennai
O002577,2023-08-06,Shipped,C00176,Arjun,Reddy,Chennai
O002201,2023-08-06,Delivered,C00327,Sneha,Reddy,Delhi
O000510,2023-08-06,Delivered,C00196,Sara,Reddy,Hyderabad
O001632,2023-08-06,Cancelled,C00307,Arjun,Chatterjee,Jaipur
O002193,2023-08-07,Delivered,C00245,Diya,Patel,Ahmedabad
O000421,2023-08-07,Delivered,C00064,Dev,Mehta,Ahmedabad
O002650,2023-08-07,Placed,C00196,Sara,Reddy,Hyderabad
O001831,2023-08-07,Delivered,C00163,Isha,Kapoor,Chennai
O001548,2023-08-07,Shipped,C00107,Riya,Verma,Bhubaneswar
O001487,2023-08-07,Shipped,C00246,Diya,Das,Bengaluru
O001118,2023-08-08,Placed,C00114,Vihaan,Chatterjee,Jaipur
O002256,2023-08-08,Delivered,C00372,Kabir,Kapoor,Chennai
O002573,2023-08-08,Returned,C00110,Anaya,Joshi,Bengaluru
O000475,2023-08-08,Shipped,C00100,Rahul,Nair,Jaipur
O000074,2023-08-09,Delivered,C00068,Rohan,Singh,Kolkata
O000634,2023-08-09,Delivered,C00001,Isha,Sharma,Jaipur
O002862,2023-08-09,Cancelled,C00302,Karan,Malhotra,Pune
O001696,2023-08-09,Delivered,C00394,Riya,Patel,Bhubaneswar
O001874,2023-08-09,Delivered,C00152,Priya,Rao,Mumbai
O000497,2023-08-09,Delivered,C00081,Sneha,Sharma,Chennai
O000143,2023-08-10,Delivered,C00075,Karan,Nair,Mumbai
O000704,2023-08-10,Shipped,C00227,Vihaan,Iyer,Bengaluru
O001636,2023-08-10,Delivered,C00091,Priya,Mehta,Chennai
O001846,2023-08-10,Cancelled,C00109,Pooja,Das,Kolkata
O000226,2023-08-11,Returned,C00083,Karan,Nair,Bengaluru
O000770,2023-08-11,Placed,C00133,Sneha,Reddy,Chennai
O001003,2023-08-11,Delivered,C00392,Pooja,Sharma,Jaipur
O001076,2023-08-11,Delivered,C00169,Karan,Sharma,Bengaluru
O002089,2023-08-11,Cancelled,C00284,Riya,Joshi,Kolkata
O000522,2023-08-11,Cancelled,C00266,Priya,Reddy,Kolkata
O001718,2023-08-11,Returned,C00008,Sara,Joshi,Mumbai
O001638,2023-08-11,Delivered,C00049,Tara,Mehta,Jaipur
O001899,2023-08-11,Delivered,C00349,Aditya,Malhotra,Kolkata
O002630,2023-08-11,Delivered,C00262,Rohan,Sharma,Chennai
O002701,2023-08-11,Placed,C00076,Arjun,Verma,Delhi
O001736,2023-08-11,Delivered,C00089,Dev,Rao,Bengaluru
O001123,2023-08-12,Delivered,C00220,Aditya,Reddy,Bhubaneswar
O001360,2023-08-12,Delivered,C00253,Aarav,Nair,Mumbai
O001962,2023-08-12,Placed,C00195,Meera,Chatterjee,Bengaluru
O002559,2023-08-12,Delivered,C00092,Riya,Verma,Mumbai
O001526,2023-08-12,Delivered,C00033,Isha,Sharma,Delhi
O001189,2023-08-12,Delivered,C00172,Riya,Joshi,Kolkata
O002007,2023-08-12,Delivered,C00330,Sneha,Iyer,Bhubaneswar
O000395,2023-08-13,Delivered,C00022,Sara,Sharma,Bengaluru
O001562,2023-08-13,Delivered,C00312,Dev,Gupta,Bengaluru
O000832,2023-08-14,Shipped,C00353,Karan,Reddy,Chennai
O002000,2023-08-14,Delivered,C00091,Priya,Mehta,Chennai
O002411,2023-08-14,Delivered,C00181,Arjun,Patel,Jaipur
O002830,2023-08-14,Delivered,C00304,Diya,Kapoor,Pune
O000731,2023-08-15,Placed,C00368,Dev,Nair,Hyderabad
O000585,2023-08-15,Cancelled,C00112,Rohan,Patel,Bhubaneswar
O002063,2023-08-16,Delivered,C00067,Anaya,Iyer,Ahmedabad
O001433,2023-08-16,Delivered,C00125,Aditya,Nair,Pune
O001527,2023-08-16,Delivered,C00101,Karan,Nair,Delhi
O001977,2023-08-17,Delivered,C00272,Kabir,Malhotra,Bhubaneswar
O002258,2023-08-17,Delivered,C00367,Kabir,Gupta,Mumbai
O000483,2023-08-17,Delivered,C00170,Rohan,Singh,Delhi
O002678,2023-08-17,Delivered,C00006,Nikhil,Mehta,Ahmedabad
O001597,2023-08-17,Delivered,C00283,Nikhil,Nair,Ahmedabad
O002657,2023-08-17,Delivered,C00073,Riya,Singh,Jaipur
O001690,2023-08-17,Shipped,C00026,Sara,Verma,Bhubaneswar
O000863,2023-08-18,Placed,C00276,Diya,Patel,Ahmedabad
O002968,2023-08-18,Returned,C00355,Karan,Sharma,Hyderabad
O001566,2023-08-18,Placed,C00125,Aditya,Nair,Pune
O002669,2023-08-18,Delivered,C00246,Diya,Das,Bengaluru
O000403,2023-08-19,Delivered,C00037,Sneha,Sharma,Jaipur
O001447,2023-08-19,Delivered,C00107,Riya,Verma,Bhubaneswar
O002687,2023-08-19,Delivered,C00134,Sara,Joshi,Chennai
O000001,2023-08-20,Delivered,C00138,Pooja,Rao,Jaipur
O001261,2023-08-20,Cancelled,C00381,Anaya,Sharma,Mumbai
O002557,2023-08-20,Placed,C00192,Meera,Patel,Hyderabad
O000937,2023-08-20,Cancelled,C00217,Tara,Nair,Kolkata
O002654,2023-08-20,Cancelled,C00098,Sara,Rao,Kolkata
O001057,2023-08-21,Delivered,C00329,Diya,Gupta,Ahmedabad
O002641,2023-08-21,Delivered,C00358,Dev,Nair,Pune
O001442,2023-08-21,Cancelled,C00203,Diya,Nair,Jaipur
O000765,2023-08-22,Delivered,C00165,Aarav,Sharma,Bengaluru
O002114,2023-08-22,Delivered,C00248,Aarav,Rao,Pune
O001840,2023-08-22,Delivered,C00362,Sara,Das,Pune
O000516,2023-08-22,Delivered,C00285,Aditya,Reddy,Hyderabad
O000905,2023-08-22,Returned,C00357,Anaya,Chatterjee,Mumbai
O001357,2023-08-22,Placed,C00270,Dev,Mehta,Pune
O000067,2023-08-23,Cancelled,C00225,Isha,Joshi,Kolkata
O000913,2023-08-23,Delivered,C00254,Pooja,Malhotra,Jaipur
O000971,2023-08-23,Delivered,C00144,Rahul,Patel,Bhubaneswar
O002688,2023-08-24,Delivered,C00353,Karan,Reddy,Chennai
O002222,2023-08-24,Shipped,C00171,Pooja,Sharma,Bhubaneswar
O001957,2023-08-25,Delivered,C00119,Rahul,Sharma,Kolkata
O002785,2023-08-25,Delivered,C00067,Anaya,Iyer,Ahmedabad
O001722,2023-08-25,Placed,C00215,Aditya,Sharma,Chennai
O002731,2023-08-25,Delivered,C00009,Priya,Nair,Ahmedabad
O001524,2023-08-25,Delivered,C00276,Diya,Patel,Ahmedabad
O001904,2023-08-25,Delivered,C00063,Arjun,Reddy,Pune
O001421,2023-08-26,Cancelled,C00212,Kabir,Kapoor,Hyderabad
O001906,2023-08-27,Delivered,C00003,Aarav,Mehta,Ahmedabad
O002498,2023-08-27,Delivered,C00147,Riya,Verma,Pune
O002397,2023-08-27,Delivered,C00201,Karan,Joshi,Pune
O001444,2023-08-28,Cancelled,C00240,Priya,Malhotra,Chennai
O002989,2023-08-28,Cancelled,C00305,Isha,Kapoor,Kolkata
O000015,2023-08-29,Delivered,C00319,Isha,Das,Delhi
O000040,2023-08-29,Delivered,C00284,Riya,Joshi,Kolkata
O000874,2023-08-29,Delivered,C00073,Riya,Singh,Jaipur
O001419,2023-08-29,Delivered,C00188,Vihaan,Singh,Delhi
O002848,2023-08-29,Shipped,C00118,Karan,Das,Ahmedabad
O000262,2023-08-30,Delivered,C00206,Nikhil,Verma,Kolkata
O001210,2023-08-30,Returned,C00395,Vihaan,Iyer,Kolkata
O002439,2023-08-30,Shipped,C00105,Anaya,Rao,Bhubaneswar
O000161,2023-08-31,Delivered,C00396,Sneha,Mehta,Hyderabad
O002221,2023-08-31,Cancelled,C00227,Vihaan,Iyer,Bengaluru
O001849,2023-08-31,Delivered,C00040,Rahul,Das,Hyderabad
O001812,2023-09-01,Cancelled,C00012,Vihaan,Verma,Kolkata
O001707,2023-09-01,Delivered,C00091,Priya,Mehta,Chennai
O000180,2023-09-02,Delivered,C00109,Pooja,Das,Kolkata
O000703,2023-09-02,Delivered,C00378,Aditya,Patel,Bengaluru
O002509,2023-09-02,Delivered,C00354,Sara,Joshi,Chennai
O002788,2023-09-02,Shipped,C00054,Vihaan,Patel,Delhi
O000823,2023-09-03,Shipped,C00217,Tara,Nair,Kolkata
O000877,2023-09-03,Delivered,C00343,Sneha,Gupta,Mumbai
O001150,2023-09-03,Delivered,C00273,Rahul,Mehta,Kolkata
O002621,2023-09-03,Shipped,C00250,Rohan,Singh,Hyderabad
O000245,2023-09-04,Delivered,C00338,Nikhil,Patel,Jaipur
O001968,2023-09-04,Delivered,C00316,Sara,Joshi,Jaipur
O002632,2023-09-04,Delivered,C00296,Dev,Chatterjee,Bhubaneswar
O001761,2023-09-04,Delivered,C00235,Nikhil,Rao,Kolkata
O001107,2023-09-05,Cancelled,C00100,Rahul,Nair,Jaipur
O002054,2023-09-05,Placed,C00354,Sara,Joshi,Chennai
O002131,2023-09-05,Delivered,C00349,Aditya,Malhotra,Kolkata
O001731,2023-09-05,Delivered,C00295,Sara,Mehta,Bhubaneswar
O000933,2023-09-05,Delivered,C00376,Karan,Chatterjee,Jaipur
O000702,2023-09-06,Delivered,C00331,Arjun,Malhotra,Delhi
O002268,2023-09-06,Delivered,C00084,Riya,Sharma,Bengaluru
O000760,2023-09-06,Shipped,C00222,Anaya,Verma,Chennai
O000454,2023-09-06,Cancelled,C00320,Diya,Reddy,Bhubaneswar
O000153,2023-09-07,Shipped,C00169,Karan,Sharma,Bengaluru
O000389,2023-09-07,Shipped,C00332,Pooja,Rao,Pune
O001966,2023-09-07,Shipped,C00366,Dev,Chatterjee,Ahmedabad
O001706,2023-09-07,Delivered,C00361,Dev,Sharma,Jaipur
O002351,2023-09-07,Delivered,C00092,Riya,Verma,Mumbai
O001220,2023-09-08,Delivered,C00032,Tara,Patel,Jaipur
O000518,2023-09-08,Delivered,C00069,Dev,Iyer,Bengaluru
O000711,2023-09-09,Delivered,C00257,Meera,Chatterjee,Jaipur
O000875,2023-09-09,Placed,C00058,Isha,Malhotra,Ahmedabad
O002010,2023-09-09,Delivered,C00087,Priya,Patel,Mumbai
O002307,2023-09-09,Delivered,C00184,Aarav,Patel,Mumbai
O001807,2023-09-09,Shipped,C00277,Aditya,Patel,Pune
O002529,2023-09-09,Delivered,C00280,Pooja,Singh,Delhi
O000269,2023-09-10,Delivered,C00184,Aarav,Patel,Mumbai
O001255,2023-09-10,Delivered,C00275,Sneha,Nair,Bhubaneswar
O001565,2023-09-10,Placed,C00126,Sneha,Patel,Ahmedabad
O002629,2023-09-10,Shipped,C00327,Sneha,Reddy,Delhi
O002758,2023-09-10,Delivered,C00356,Sneha,Reddy,Ahmedabad
O000088,2023-09-11,Shipped,C00398,Anaya,Joshi,Bengaluru
O002728,2023-09-11,Delivered,C00340,Tara,Patel,Jaipur
O000013,2023-09-12,Delivered,C00203,Diya,Nair,Jaipur
O001938,2023-09-12,Delivered,C00400,Pooja,Patel,Pune
O002821,2023-09-12,Placed,C00216,Kabir,Patel,Bhubaneswar
O002763,2023-09-12,Delivered,C00216,Kabir,Patel,Bhubaneswar
O000106,2023-09-13,Delivered,C00328,Karan,Kapoor,Delhi
O000687,2023-09-13,Delivered,C00216,Kabir,Patel,Bhubaneswar
O001762,2023-09-13,Delivered,C00394,Riya,Patel,Bhubaneswar
O002565,2023-09-13,Delivered,C00055,Arjun,Joshi,Delhi
O002879,2023-09-13,Delivered,C00390,Dev,Reddy,Jaipur
O001911,2023-09-13,Cancelled,C00199,Pooja,Patel,Kolkata
O002051,2023-09-13,Delivered,C00164,Vihaan,Iyer,Ahmedabad
O000738,2023-09-14,Delivered,C00377,Sneha,Das,Ahmedabad
O000908,2023-09-14,Delivered,C00159,Tara,Verma,Bengaluru
O002535,2023-09-14,Delivered,C00305,Isha,Kapoor,Kolkata
O000250,2023-09-15,Cancelled,C00100,Rahul,Nair,Jaipur
O002110,2023-09-15,Delivered,C00079,Pooja,Malhotra,Chennai
O000543,2023-09-15,Delivered,C00285,Aditya,Reddy,Hyderabad
O002617,2023-09-16,Delivered,C00397,Sneha,Joshi,Delhi
O001547,2023-09-16,Delivered,C00194,Tara,Das,Hyderabad
O001250,2023-09-16,Delivered,C00205,Rahul,Kapoor,Bhubaneswar
O000927,2023-09-16,Shipped,C00108,Kabir,Patel,Chennai
O002333,2023-09-17,Shipped,C00286,Vihaan,Das,Delhi
O002432,2023-09-17,Delivered,C00233,Priya,Gupta,Bengaluru
O001907,2023-09-17,Delivered,C00145,Nikhil,Malhotra,Ahmedabad
O001766,2023-09-17,Delivered,C00213,Aarav,Nair,Kolkata
O002234,2023-09-18,Cancelled,C00067,Anaya,Iyer,Ahmedabad
O002813,2023-09-18,Cancelled,C00380,Riya,Nair,Bengaluru
O002100,2023-09-19,Delivered,C00223,Rohan,Malhotra,Chennai
O002170,2023-09-19,Cancelled,C00290,Vihaan,Rao,Jaipur
O000656,2023-09-20,Delivered,C00246,Diya,Das,Bengaluru
O000735,2023-09-20,Delivered,C00101,Karan,Nair,Delhi
O001851,2023-09-20,Delivered,C00076,Arjun,Verma,Delhi
O002171,2023-09-20,Cancelled,C00258,Kabir,Gupta,Jaipur
O000721,2023-09-21,Cancelled,C00100,Rahul,Nair,Jaipur
O002931,2023-09-21,Returned,C00094,Nikhil,Reddy,Bengaluru
O002757,2023-09-21,Delivered,C00376,Karan,Chatterjee,Jaipur
O002430,2023-09-21,Placed,C00336,Tara,Gupta,Delhi
O001969,2023-09-22,Delivered,C00268,Pooja,Reddy,Delhi
O002104,2023-09-22,Delivered,C00391,Meera,Mehta,Kolkata
O001652,2023-09-22,Returned,C00394,Riya,Patel,Bhubaneswar
O001061,2023-09-22,Cancelled,C00312,Dev,Gupta,Bengaluru
O001326,2023-09-22,Delivered,C00047,Aditya,Singh,Bhubaneswar
O001001,2023-09-24,Delivered,C00165,Aarav,Sharma,Bengaluru
O002887,2023-09-24,Delivered,C00046,Sneha,Patel,Pune
O000669,2023-09-24,Delivered,C00203,Diya,Nair,Jaipur
O001922,2023-09-24,Delivered,C00134,Sara,Joshi,Chennai
O000012,2023-09-25,Delivered,C00013,Dev,Malhotra,Jaipur
O002406,2023-09-25,Returned,C00385,Arjun,Gupta,Mumbai
O001756,2023-09-25,Delivered,C00281,Diya,Das,Chennai
O002800,2023-09-25,Placed,C00160,Isha,Iyer,Jaipur
O002738,2023-09-25,Shipped,C00215,Aditya,Sharma,Chennai
O001847,2023-09-25,Shipped,C00247,Rahul,Patel,Bengaluru
O002814,2023-09-25,Delivered,C00003,Aarav,Mehta,Ahmedabad
O001406,2023-09-26,Placed,C00184,Aarav,Patel,Mumbai
O001468,2023-09-26,Shipped,C00153,Arjun,Patel,Pune
O002030,2023-09-26,Delivered,C00394,Riya,Patel,Bhubaneswar
O002756,2023-09-26,Delivered,C00064,Dev,Mehta,Ahmedabad
O001721,2023-09-26,Placed,C00197,Sara,Nair,Delhi
O002431,2023-09-27,Delivered,C00037,Sneha,Sharma,Jaipur
O002569,2023-09-27,Delivered,C00113,Sara,Gupta,Delhi
O001324,2023-09-28,Delivered,C00291,Vihaan,Patel,Jaipur
O002958,2023-09-28,Cancelled,C00117,Vihaan,Mehta,Chennai
O002858,2023-09-28,Shipped,C00063,Arjun,Reddy,Pune
O002198,2023-09-28,Placed,C00165,Aarav,Sharma,Bengaluru
O001559,2023-09-28,Delivered,C00353,Karan,Reddy,Chennai
O000175,2023-09-29,Delivered,C00094,Nikhil,Reddy,Bengaluru
O002045,2023-09-29,Delivered,C00364,Rohan,Nair,Delhi
O002287,2023-09-29,Delivered,C00235,Nikhil,Rao,Kolkata
O002914,2023-09-29,Shipped,C00328,Karan,Kapoor,Delhi
O000776,2023-09-30,Delivered,C00369,Dev,Gupta,Jaipur
O001031,2023-09-30,Delivered,C00141,Nikhil,Patel,Bhubaneswar
O001236,2023-09-30,Delivered,C00190,Aditya,Kapoor,Delhi
O001972,2023-09-30,Returned,C00381,Anaya,Sharma,Mumbai
O002622,2023-09-30,Cancelled,C00109,Pooja,Das,Kolkata
O000024,2023-10-01,Returned,C00371,Nikhil,Chatterjee,Kolkata
O000239,2023-10-01,Delivered,C00320,Diya,Reddy,Bhubaneswar
O000851,2023-10-01,Shipped,C00070,Tara,Iyer,Bengaluru
O001492,2023-10-01,Delivered,C00300,Anaya,Das,Chennai
O000273,2023-10-02,Delivered,C00145,Nikhil,Malhotra,Ahmedabad
O002665,2023-10-02,Shipped,C00295,Sara,Mehta,Bhubaneswar
O001113,2023-10-02,Delivered,C00243,Priya,Das,Bengaluru
O002493,2023-10-02,Delivered,C00044,Sneha,Rao,Bhubaneswar
O000620,2023-10-03,Delivered,C00012,Vihaan,Verma,Kolkata
O002128,2023-10-03,Delivered,C00362,Sara,Das,Pune
O000125,2023-10-04,Shipped,C00366,Dev,Chatterjee,Ahmedabad
O002824,2023-10-04,Delivered,C00075,Karan,Nair,Mumbai
O000589,2023-10-04,Placed,C00071,Nikhil,Patel,Kolkata
