user_id,transaction_date,region,product_category,sale_amount,age,subscription,city,email,username,price,store_id,status,raw_timestamp
U1285,05/11/2024,South,Home & Kitchen,386.13,64,Basic,Salem,user285@example.com,user_285,487.15,S009,Active,2024-07-14 20:00:00
U1123,2024-05-28,North,Books,462.38,57,Basic,Salem,user123@example.com,user_123,566.4,S009,Inactive,2024-02-25 19:00:00
U1243,08/21/2024,North,Electronics,422.94,37,Free,Salem,user243@example.com,user_243,106.46,S008,Active,2024-06-23 11:00:00
U1056,09/04/2024,North,Sports,191.72,36,Premium,Greenville,user56@example.com,user_56,53.21,S016,,2024-07-16 21:00:00
U1127,08/27/2024,East,Electronics,366.9,57,Basic,Franklin,,user_127,677.66,S007,Inactive,2024-11-08 20:00:00
U1129,2025-01-05,North,Books,121.97,58,Premium,Salem,user129@example.com,user_129,896.17,S010,Active,2024-11-23 09:00:00
U1465,08/20/2024,North,Groceries,436.32,27,Premium,Franklin,user465@example.com,user_465,676.67,S014,Active,2024-01-03 12:00:00
U1321,2024-07-14,North,Sports,272.27,25,Basic,Greenville,user321@example.com,user_321,971.33,S020,Active,2024-04-23 13:00:00
U1409,2024-11-24,East,Groceries,46.38,70,Basic,Riverside,user409@example.com,user_409,607.14,S017,Active,2024-12-07 11:00:00
U1304,01/08/2024,East,Groceries,393.93,47,Basic,Salem,user304@example.com,user_304,753.06,S005,Active,2024-05-16 12:00:00
U1448,12/17/2024,North,Clothing,186.96,41,Basic,Greenville,,,615.88,S008,Active,2024-08-24 06:00:00
U1449,2024-05-14,West,Home & Kitchen,302.19,25,Premium,Madison,user449@example.com,user_449,,S017,,2025-01-30 14:00:00
U1019,03/21/2024,North,Sports,404.51,49,Premium,Clinton,user19@example.com,user_19,271.82,S004,Inactive,2024-05-19 09:00:00
U1246,2025-01-11,South,Sports,256.62,27,Free,Franklin,user246@example.com,user_246,604.54,S011,,2024-08-02 19:00:00
U1015,2024-09-03,South,Electronics,6.07,40,Basic,Salem,user15@example.com,user_15,785.53,S016,Inactive,2024-04-07 09:00:00
U1050,2024-04-27,North,Sports,379.35,46,Free,Salem,user50@example.com,user_50,638.44,S016,Active,2024-08-28 11:00:00
U1436,11/29/2024,North,Home & Kitchen,160.11,42,Basic,Clinton,user436@example.com,user_436,188.79,S001,Inactive,2024-10-22 15:00:00
U1321,2024-07-14,North,Sports,272.27,25,Basic,Greenville,user321@example.com,user_321,971.33,S020,Active,2024-04-23 13:00:00
U1033,07/27/2024,South,Home & Kitchen,417.28,40,Free,Springfield,user33@example.com,user_33,15.84,S012,Pending,2025-01-20 12:00:00
U1160,12/02/2024,East,Books,283.79,57,Free,Georgetown,user160@example.com,user_160,114.89,S004,Pending,2024-04-23 16:00:00
U1169,2024-02-27,North,Sports,186.6,68,Premium,Salem,user169@example.com,user_169,831.77,S008,Pending,2024-01-17 14:00:00
U1085,02/04/2024,South,Books,140.96,19,Basic,Riverside,user85@example.com,user_85,833.38,S003,Active,2024-11-10 19:00:00
U1101,04/05/2024,South,Groceries,262.04,67,Premium,Georgetown,user101@example.com,user_101,550.02,S011,Active,2024-02-10 10:00:00
U1128,07/26/2024,North,Electronics,52.22,24,Basic,Madison,user128@example.com,,452.27,S009,Pending,2024-06-03 18:00:00
U1039,06/26/2024,North,Electronics,173.91,70,Basic,Salem,user39@example.com,user_39,830.42,S005,,2024-03-31 23:00:00
U1217,01/15/2025,North,Groceries,304.46,21,Premium,Salem,user217@example.com,user_217,761.9,S012,Active,2024-09-20 05:00:00
U1354,06/28/2024,North,Clothing,402.98,52,Premium,Franklin,user354@example.com,user_354,449.21,S005,Active,2024-08-29 21:00:00
U1116,08/18/2024,West,Clothing,199.98,66,Basic,Madison,user116@example.com,user_116,505.08,S002,Active,2024-03-11 22:00:00
U1378,01/28/2025,East,Sports,456.74,61,Basic,Riverside,,user_378,779.46,S001,,2024-03-17 20:00:00
U1013,2024-07-27,West,Electronics,180.38,42,Basic,Springfield,user13@example.com,user_13,408.6,S011,Active,2024-05-07 06:00:00
U1414,2024-09-09,North,Sports,220.85,32,Free,Salem,user414@example.com,user_414,735.63,S001,Pending,2024-03-24 18:00:00
U1293,2024-05-08,South,Electronics,34.72,68,Basic,Salem,user293@example.com,user_293,267.17,S012,Pending,2024-06-25 00:00:00
U1451,04/06/2024,East,Home & Kitchen,19.24,32,Premium,Salem,user451@example.com,user_451,463.58,S001,,2024-03-09 10:00:00
U1042,12/19/2024,South,Home & Kitchen,51.06,30,Basic,Greenville,user42@example.com,user_42,535.61,S014,Pending,2024-06-29 22:00:00
U1172,01/31/2024,East,Books,128.59,61,Basic,Greenville,user172@example.com,user_172,581.65,S009,,2024-07-11 14:00:00
U1100,06/07/2024,South,Groceries,325.22,34,Basic,Springfield,user100@example.com,user_100,374.34,S013,,2024-07-16 10:00:00
U1201,2024-03-13,South,Sports,247.77,21,Premium,Greenville,user201@example.com,,338.42,S020,Inactive,2024-03-07 10:00:00
U1003,06/25/2024,West,Books,66.79,40,Premium,Clinton,user3@example.com,user_3,581.58,S003,Active,2024-12-04 07:00:00
U1162,06/27/2024,North,Home & Kitchen,262.95,38,Basic,Riverside,user162@example.com,user_162,307.26,S004,Active,2024-06-24 20:00:00
U1230,07/15/2024,East,Electronics,152.61,34,Basic,Madison,user230@example.com,user_230,996.18,S016,Pending,2025-01-19 06:00:00
U1495,2024-11-29,North,Sports,46.53,56,Free,Greenville,user495@example.com,user_495,176.51,S008,,2024-10-11 14:00:00
U1216,2024-12-19,West,Books,137.95,39,Premium,Madison,user216@example.com,user_216,496.7,S004,Inactive,2024-03-09 09:00:00
U1143,2024-06-17,South,Sports,252.15,57,Free,Madison,user143@example.com,user_143,645.28,S016,,2024-03-27 23:00:00
U1025,2024-06-18,West,Groceries,481.45,32,Premium,Riverside,user25@example.com,user_25,442.03,S017,Active,2024-07-16 18:00:00
U1115,2024-01-05,South,Clothing,365.12,64,Basic,Madison,user115@example.com,user_115,368.9,S010,Active,2024-07-16 16:00:00
U1370,04/30/2024,East,Sports,174.71,21,Premium,Franklin,user370@example.com,user_370,389.34,S015,Inactive,2024-04-17 18:00:00
U1490,2024-10-04,East,Home & Kitchen,14.24,58,Free,Franklin,user490@example.com,user_490,831.39,S019,,2024-02-13 17:00:00
U1023,03/31/2024,West,Clothing,169.43,42,Free,Greenville,user23@example.com,user_23,873.45,S016,Inactive,2024-04-12 14:00:00
U1389,2024-01-03,East,Electronics,488.51,55,Basic,Greenville,user389@example.com,user_389,62.54,S004,Inactive,2024-12-16 15:00:00
U1265,12/30/2024,North,Groceries,367.82,46,Basic,Salem,user265@example.com,user_265,184.01,S020,Active,2024-05-23 04:00:00
U1186,03/26/2024,East,Groceries,447.66,59,Free,Riverside,user186@example.com,user_186,,S001,Inactive,2024-01-24 15:00:00
U1254,11/11/2024,South,Sports,41.08,61,Basic,Greenville,user254@example.com,user_254,167.78,S018,,2024-02-17 11:00:00
U1239,07/29/2024,West,Electronics,160.55,61,Free,Greenville,user239@example.com,user_239,527.87,S020,Active,2024-08-09 21:00:00
U1144,2024-06-29,East,Books,96.1,50,Free,Springfield,user144@example.com,user_144,819.82,S002,Active,2024-07-30 04:00:00
U1492,03/27/2024,East,Clothing,49.37,35,Basic,Franklin,user492@example.com,user_492,716.17,S010,,2024-02-20 10:00:00
U1063,11/06/2024,East,Books,129.06,64,Free,Franklin,user63@example.com,user_63,315.84,S015,Active,2024-10-23 11:00:00
U1414,2024-09-09,North,Sports,220.85,32,Free,Salem,user414@example.com,user_414,735.63,S001,Pending,2024-03-24 18:00:00
U1209,07/28/2024,North,Groceries,29.57,52,Free,Salem,user209@example.com,user_209,301.6,S020,,2024-04-12 03:00:00
U1433,2024-06-15,South,Books,286.18,42,Basic,Springfield,user433@example.com,user_433,383.96,S013,Pending,2024-10-20 03:00:00
U1222,11/15/2024,West,Electronics,332.87,69,Basic,Clinton,user222@example.com,user_222,988.48,S011,Pending,2024-05-13 20:00:00
U1166,2024-06-01,East,Groceries,156.16,27,Basic,Franklin,user166@example.com,user_166,389.87,S006,,2024-11-21 17:00:00
U1438,2024-02-02,South,Groceries,324.79,32,Free,Greenville,user438@example.com,user_438,253.13,S010,,2024-09-05 17:00:00
U1027,09/16/2024,South,Groceries,151.35,24,Premium,Georgetown,user27@example.com,user_27,182.29,S019,Pending,2024-07-26 17:00:00
U1333,08/14/2024,East,Clothing,96.45,64,Free,Clinton,user333@example.com,user_333,238.6,S001,Pending,2024-02-10 22:00:00
U1483,2024-05-25,South,Sports,57.09,49,Free,Greenville,user483@example.com,user_483,714.52,S014,Active,2024-02-17 01:00:00
U1345,06/11/2024,North,Clothing,250.72,62,Free,Salem,user345@example.com,user_345,711.5,S007,Active,2024-03-01 00:00:00
U1329,06/05/2024,South,Home & Kitchen,14.09,59,Basic,Madison,user329@example.com,user_329,506.24,S002,Pending,2024-07-17 00:00:00
U1219,04/11/2024,North,Home & Kitchen,319.53,23,Free,Springfield,user219@example.com,user_219,960.92,S016,Pending,2024-06-25 05:00:00
U1481,09/18/2024,North,Books,18.81,66,Free,Clinton,user481@example.com,user_481,987.09,S004,Active,2024-07-09 08:00:00
U1002,01/01/2025,East,Home & Kitchen,405.67,16,Premium,Georgetown,user2@example.com,user_2,343.23,S003,,2024-02-19 11:00:00
U1233,2024-11-18,North,Home & Kitchen,332.93,33,Free,Franklin,user233@example.com,user_233,621.52,S010,Active,2024-02-24 15:00:00
U1453,09/15/2024,North,Home & Kitchen,70.46,51,Premium,Franklin,user453@example.com,user_453,879.12,S005,Active,2024-06-11 22:00:00
U1287,2024-06-30,North,Clothing,343.14,28,Basic,Greenville,user287@example.com,user_287,236.92,S008,Pending,2024-03-20 03:00:00
U1349,12/16/2024,North,Electronics,143.83,17,Basic,Georgetown,user349@example.com,user_349,395.67,S020,Active,2025-02-04 09:00:00
U1130,2024-07-07,East,Clothing,230.21,54,Basic,Georgetown,user130@example.com,user_130,803.98,S007,Inactive,2024-12-14 19:00:00
U1315,04/28/2024,East,Clothing,128.14,56,Premium,Georgetown,user315@example.com,user_315,677.75,S014,Active,2024-03-26 05:00:00
U1273,2024-05-12,South,Sports,320.62,62,Free,Clinton,user273@example.com,user_273,476.7,S016,Inactive,2024-04-22 13:00:00
U1500,07/02/2024,East,Books,66.76,39,Premium,Salem,,user_500,683.75,S012,Inactive,2024-02-16 19:00:00
U1355,2024-01-26,South,Electronics,199.0,61,Free,Salem,user355@example.com,user_355,715.77,S018,Active,2025-01-21 14:00:00
U1497,2025-01-13,North,Electronics,65.87,24,Free,Clinton,user497@example.com,user_497,804.04,S011,Pending,2025-01-20 22:00:00
U1012,2024-12-28,East,Electronics,430.52,20,Free,Greenville,user12@example.com,user_12,726.12,S019,,2024-05-04 15:00:00
U1348,03/10/2024,East,Books,433.29,37,Basic,Georgetown,user348@example.com,user_348,569.29,S011,Active,2024-04-16 18:00:00
U1435,01/25/2024,South,Clothing,479.18,61,Free,Riverside,user435@example.com,user_435,535.75,S014,Inactive,2024-06-26 02:00:00
U1099,10/06/2024,East,Books,349.22,56,Premium,Franklin,user99@example.com,user_99,300.51,S002,Inactive,2024-01-22 10:00:00
U1141,03/01/2024,East,Books,106.23,31,Free,Madison,user141@example.com,user_141,365.67,S009,Pending,2024-09-19 15:00:00
U1401,08/19/2024,West,Home & Kitchen,340.76,50,Basic,Salem,user401@example.com,user_401,810.71,S003,Inactive,2024-08-22 02:00:00
U1374,04/02/2024,West,Books,,20,Premium,Georgetown,user374@example.com,user_374,227.22,S010,Pending,2024-04-08 01:00:00
U1268,03/12/2024,East,Clothing,285.08,25,Free,Salem,user268@example.com,user_268,239.43,S009,Pending,2024-04-29 01:00:00
U1452,12/20/2024,East,Books,214.53,54,Basic,Riverside,user452@example.com,user_452,242.49,S012,Active,2024-01-03 08:00:00
U1117,06/19/2024,South,Clothing,260.18,36,Free,Madison,user117@example.com,user_117,306.24,S011,,2024-12-28 18:00:00
U1439,08/11/2024,West,Clothing,72.53,32,Basic,Franklin,user439@example.com,user_439,784.41,S002,Active,2024-06-09 19:00:00
U1292,2024-05-18,South,Home & Kitchen,401.02,63,Premium,Salem,user292@example.com,user_292,995.61,S017,Pending,2024-09-06 09:00:00
U1478,2025-01-29,West,Electronics,203.82,65,Premium,Georgetown,user478@example.com,user_478,645.05,S019,Active,2024-11-19 22:00:00
U1266,2024-10-02,North,Books,42.85,20,Premium,Springfield,user266@example.com,user_266,220.63,S002,Pending,2024-10-05 17:00:00
U1131,02/11/2024,North,Electronics,60.54,69,Free,Greenville,user131@example.com,user_131,525.14,S004,Inactive,2025-01-02 18:00:00
U1201,2024-03-13,South,Sports,247.77,21,Premium,Greenville,user201@example.com,,338.42,S020,Inactive,2024-03-07 10:00:00
U1132,2024-09-07,South,Electronics,259.06,45,Free,Springfield,user132@example.com,user_132,31.55,S009,Active,2025-01-16 06:00:00
U1067,11/21/2024,North,Books,74.19,18,Basic,Salem,user67@example.com,user_67,394.76,S012,,2024-10-27 23:00:00
U1180,11/03/2024,West,Books,106.7,54,Free,Greenville,user180@example.com,user_180,898.93,S008,,2024-07-16 03:00:00
U1199,01/14/2024,East,Electronics,390.38,19,Basic,Madison,user199@example.com,user_199,109.13,S008,Pending,2024-09-30 23:00:00
U1175,2024-08-23,West,Clothing,5.33,43,Premium,Franklin,user175@example.com,user_175,877.83,S003,Pending,2024-05-08 02:00:00
U1120,06/09/2024,East,Home & Kitchen,208.14,65,Free,Salem,user120@example.com,user_120,146.7,S007,Pending,2024-12-05 15:00:00
